date,Consumption_kWh_Vehicle_0,Consumption_kWh_Vehicle_1,Consumption_kWh_Vehicle_10,Consumption_kWh_Vehicle_11,Consumption_kWh_Vehicle_12,Consumption_kWh_Vehicle_13,Consumption_kWh_Vehicle_14,Consumption_kWh_Vehicle_15,Consumption_kWh_Vehicle_16,Consumption_kWh_Vehicle_17,Consumption_kWh_Vehicle_18,Consumption_kWh_Vehicle_19,Consumption_kWh_Vehicle_2,Consumption_kWh_Vehicle_20,Consumption_kWh_Vehicle_21,Consumption_kWh_Vehicle_22,Consumption_kWh_Vehicle_23,Consumption_kWh_Vehicle_24,Consumption_kWh_Vehicle_25,Consumption_kWh_Vehicle_26,Consumption_kWh_Vehicle_27,Consumption_kWh_Vehicle_28,Consumption_kWh_Vehicle_29,Consumption_kWh_Vehicle_3,Consumption_kWh_Vehicle_30,Consumption_kWh_Vehicle_31,Consumption_kWh_Vehicle_32,Consumption_kWh_Vehicle_33,Consumption_kWh_Vehicle_34,Consumption_kWh_Vehicle_35,Consumption_kWh_Vehicle_36,Consumption_kWh_Vehicle_37,Consumption_kWh_Vehicle_38,Consumption_kWh_Vehicle_39,Consumption_kWh_Vehicle_4,Consumption_kWh_Vehicle_40,Consumption_kWh_Vehicle_41,Consumption_kWh_Vehicle_42,Consumption_kWh_Vehicle_43,Consumption_kWh_Vehicle_44,Consumption_kWh_Vehicle_45,Consumption_kWh_Vehicle_46,Consumption_kWh_Vehicle_47,Consumption_kWh_Vehicle_48,Consumption_kWh_Vehicle_49,Consumption_kWh_Vehicle_5,Consumption_kWh_Vehicle_6,Consumption_kWh_Vehicle_7,Consumption_kWh_Vehicle_8,Consumption_kWh_Vehicle_9
2026-01-01 10:00:00,2.409397816451787,3.276027378427371,2.824083108966539,2.6024677076431733,3.03798382734531,1.1723004897031697,2.501647578636137,4.098263610743314,2.2132471247656014,1.3287772161326319,1.4042074376293665,4.928708927864384,3.2128994436773852,2.4196217801530375,1.5432472070931489,5.050638756528504,1.221705236981928,1.0655508864576548,6.976038173534384,4.313503668231564,2.1454514623493073,3.560169759593209,1.0322561112643238,3.9119534723669336,2.9800362216856504,6.634518805340715,2.8034088608617616,1.9671634324802072,3.0274289039226825,1.3117279557101729,3.4149865948478118,1.2124255659758811,2.940715138954609,3.494239627342553,4.874435808990769,3.6609546424884885,7.028581803253124,1.3161791991325564,2.5638106220026846,1.1459780470823426,4.8253585259209535,3.4170741090322587,2.403945234725856,5.166311331464759,1.3322453201806936,3.3160115264455396,3.345638290868551,2.3153755114256445,1.393052843513511,2.628569499992242
2026-01-01 11:00:00,6.135831308754189,1.292201480489124,1.0655659486243958,2.3427209611301048,4.738669551340676,1.7834633706173706,4.904898061883969,2.630041677346352,2.354141331000761,3.2262960614119,2.8960154476190834,2.5687268894180435,1.9259065260435322,3.8262985309284545,2.87322620988947,5.115487391626747,3.849830809413694,1.8191384901073575,3.3839929043843258,1.3003173103678025,0.885012529341392,1.5259986318811152,2.278716676612985,2.7489248439170857,3.8962637510228215,4.75231439384113,1.3756933133898739,2.711161764691367,5.389454665098939,5.742647971464464,1.0800272868636167,1.0920837486188768,1.345257199590886,1.696194924902797,2.891857871018106,2.492338042902631,2.9398003775061103,3.707248770737983,1.944649485683741,2.2836466811235963,1.316566481841219,4.80306276949536,1.3763054064860236,5.8407827938250705,5.644283719513277,1.3606399560873614,4.390749755375917,3.370707536196138,1.393052843513511,1.3145282395156779
2026-01-01 12:00:00,4.467627471162265,2.278565072610223,2.972272376759985,5.612800121986602,2.2364446025815092,1.1723004897031697,3.10837331679038,5.756130730159251,1.9124855895485482,5.979497472596843,3.282525955481384,1.09526865063653,3.3444450891317756,1.909315427131941,6.94461243191917,3.2221437062225666,1.4264010326297225,2.5248144076644716,5.738976600695882,3.4974957281570425,1.0487210120885422,1.5259986318811152,1.3959173883433518,1.0999266883466108,2.297195800183092,4.388913873601339,1.3756933133898739,1.1543833829627934,2.831020749578686,4.501084917494248,3.4348109711332957,1.0920837486188768,1.345257199590886,3.129732194549269,3.4009915226072485,1.5754432948044437,3.515661138107174,2.4764750559264446,1.1594665676925648,4.403535447019704,1.316566481841219,3.0450662379930225,2.5059912902707855,3.569157243747996,4.495608942879236,1.4637671062284892,1.808484683828122,1.3365736921142048,1.393052843513511,4.5470638270484045
2026-01-01 13:00:00,1.9257794375348092,3.0027195353833225,2.921977185598268,1.2472889159970229,4.820151249868237,1.1723004897031697,1.4700103133039686,1.4252491793285949,2.6832181943711575,1.492691489527854,2.9983130169170997,2.5347392322613045,3.869860728499579,3.0772526407516816,4.131264694507908,4.272116668442911,2.4941417779350887,1.708381231008351,4.864130734277808,4.80573381128018,1.2716100002676087,1.5259986318811152,1.920930567402292,1.0999266883466108,3.603458782017026,6.8753002645843715,4.323241695251206,4.104197241285749,3.082485588779945,5.902775800695778,3.1440133450853653,3.037196745013273,5.729381367869477,3.507785025516189,1.3721591792865417,2.410831860753231,3.2090318471425214,3.310863896399835,1.1594665676925648,1.1459780470823426,2.9875922741112717,2.4439835986906413,1.3763054064860236,1.2979517319611267,2.240110507078807,3.3653018247581805,1.2457319662211073,4.930788440697593,2.016282132913042,1.72306788376292
2026-01-01 14:00:00,4.00551002829717,1.292201480489124,2.097596133874023,1.9901650707215481,3.289815849170324,1.1723004897031697,2.6610608837523717,6.413621306978675,1.0627998032136399,3.7574201045592273,1.7020037957256016,1.09526865063653,5.208061537591001,1.2705221273937786,1.5432472070931489,1.3476799532578712,3.792376950819504,0.9269498923938457,1.5502307052298634,1.3003173103678025,3.4768298735873278,4.804564062798721,2.3897000705561102,3.283395614724938,3.8626542748756734,2.9032963231454865,5.515623998669613,1.1543833829627934,4.960474881286951,1.4326616311624185,3.5383068689275503,1.0920837486188768,2.0746122129779363,1.9431088345579908,3.7263446666093674,2.1140903821208945,3.8212600876442244,2.5648932855274347,4.383397043783538,1.1459780470823426,2.8598458153895527,1.3320739836943116,4.299570911966911,2.8557865370298696,3.2013376369582627,4.394713282777075,3.38266804519031,3.694047712342309,3.8517933332502636,3.2582302587341903
2026-01-01 15:00:00,1.9382259409325886,1.4100687648546357,2.038918623472566,1.77133646812522,3.491431094964126,2.9203584424424975,1.0899773470853265,2.6892550180280024,1.0759063023324167,1.3287772161326319,1.1502981110409507,2.041204161856595,1.9125093358790015,1.2705221273937786,1.7399634230558667,1.3191387558267833,1.221705236981928,3.0190442364944214,1.5552170817775322,1.3003173103678025,2.313721900074307,4.76947120647675,3.7528648955777975,3.657464770844496,3.678368097223909,3.6107726909567264,4.285601455836463,1.4743995044353395,3.8343894897983577,1.4887627401071335,1.1136447731048276,3.9593497678474976,2.3880640746399555,4.206506834531,2.8100497829849944,5.847980875552378,6.2875065408970725,4.172585745768862,1.1594665676925648,1.6393423490050032,4.360081990887458,2.2641295707453044,4.674847766614614,4.249496071545242,4.188459563111362,4.0018090958551475,2.637015980683959,1.8042963366461073,2.941407009781698,1.3145282395156779
2026-01-01 16:00:00,1.9334746564451994,3.2161876945315337,3.447079875970449,4.312610687453846,1.7393236864054897,4.899290353378208,2.578607856595638,1.997468563185841,0.9781235479645704,2.8678419965557667,2.3037857892396465,1.8289808381486061,1.1573470083535558,4.6849117568208385,2.5288127717779845,1.5012755427677782,1.5558474316775353,1.686032795155698,2.21537371273324,4.187639092936894,3.7059079766989287,5.249182610955955,4.2749131654899015,3.15723240301687,1.352593875112268,3.2586560461026943,1.3756933133898739,1.1543833829627934,1.2756685436928528,1.3117279557101729,3.6497390942089383,4.700575187957756,4.099269726571643,1.4049488350552883,3.6458760721956227,3.0071669063210815,5.076596997859541,3.7056189902236047,2.123199890539132,2.2150467208622455,1.316566481841219,1.3320739836943116,1.3763054064860236,1.2979517319611267,2.118501776041764,3.880276312860979,2.499879115643347,6.014581614513922,1.6201490291493945,3.621902378907105
2026-01-01 17:00:00,3.3877816548852073,1.292201480489124,1.8231789921398158,2.471968112582972,2.3158662938045014,2.5152666337055085,1.3322844065936392,3.977690656744469,3.932054526615263,2.246040296310314,1.8154705981356984,1.09526865063653,1.1573470083535558,3.302375241688507,4.303656388218949,3.2321148556346326,2.544517609561678,0.9269498923938457,2.718938426096877,3.8881772284456813,0.885012529341392,3.851233134101016,2.508295298993061,1.2886366833732281,5.113226577976785,4.656871684827551,1.875241698559375,2.910867261103917,4.07751440469373,3.591725134941818,2.42387650052121,1.0920837486188768,2.3856591493297388,1.4049488350552883,4.190335933895263,3.9108878275231014,1.6289320503054632,3.130171039293054,1.4397342827910362,4.3273620462143585,1.316566481841219,1.3320739836943116,1.3763054064860236,1.2979517319611267,4.168189474604508,1.3606399560873614,4.005437997825413,2.5053819847094023,3.2529654873376153,1.4541256807172742
2026-01-01 18:00:00,1.505494388294593,1.579552729593585,2.029550992189769,5.367760053102245,1.1032144241075996,2.9477571524243973,1.6429763065814889,2.3633844197500236,0.9781235479645704,0.0,2.967400717291809,1.09526865063653,2.4996023296860352,1.602500694297709,5.058312494787575,2.534503434360936,1.8198378835617117,1.3565793917894564,5.0814878671917185,2.5316910547906715,3.3207443994507937,4.658397817861264,2.5292098171642308,0.0,1.3129785180865106,0.0,3.340235019076519,2.8816249136133902,2.4587910462696714,4.413911604065318,1.9154114244044023,3.8663354007963333,1.345257199590886,0.0,1.785747362020848,1.2995513056783063,1.6289320503054632,0.0,1.523645009287206,1.1459780470823426,4.529811931307988,3.9474513856147566,3.7281966138826035,1.2979517319611267,3.1323236721911196,2.1947755673051494,5.605793847994983,3.8069886453153816,1.8584173999080145,5.0694626875703745
2026-01-01 19:00:00,1.505494388294593,0.0,1.987926182711457,0.0,0.0,0.0,0.0,0.0,3.0014299416291483,0.0,1.1502981110409507,2.620999340546,3.5442039133013,0.0,3.1991496532604344,3.9497757451773805,0.0,0.0,0.0,0.0,1.7992171299132735,0.0,3.063110777893436,0.0,4.576667059681782,0.0,0.0,0.0,5.331556585243452,0.0,1.0800272868636167,0.0,1.6216034759063864,0.0,1.3721591792865417,3.1442059182390847,1.6289320503054632,0.0,0.0,0.0,0.0,4.811491380173837,1.6739843632693354,2.469229106105063,1.3322453201806936,1.6964631906502505,0.0,0.0,2.4286319535808047,0.0
2026-01-01 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7482357994958297,0.0,2.575580573555783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2385741016055865,0.0,1.13627257288373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.293462028412398,0.0,0.0,0.0,0.0
2026-01-01 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1502981110409507,0.0,1.1573470083535558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-01 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-01 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-02 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-02 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-02 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-02 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-02 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-02 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7164806031769004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.664593965114278,3.3610114445388315,0.0,0.0,2.471529733514235,0.0,1.4146324312340965,0.0,1.3608733419887937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6257727894745475,3.5138023037378736,0.0,5.315563531036921,0.0,0.0,0.0
2026-01-02 08:00:00,1.1655331851243131,1.0529150445192654,2.01324652580255,0.0,1.6234597515764932,0.0,0.0,0.0,3.171716539076109,3.9648954505712304,1.110359505962748,2.833176200511728,0.0,1.7908508018674127,0.0,0.0,0.0,0.0,2.913637543201338,2.1343871334646844,1.298986699161408,1.1277295891737251,0.0,0.0,1.4436275482490875,0.0,3.5131532418136953,5.47096080299188,3.9797588661112493,1.2207993042747518,0.0,0.0,2.600704008128137,0.0,0.0,3.0920993004987984,0.0,2.4158874730687527,0.0,3.615048529216463,2.7376525990564557,0.0,0.0,2.40411234969676,1.2142056677077517,4.58244218947875,1.1812363402304271,0.0,0.0,1.6520095997129196
2026-01-02 09:00:00,4.569601724792202,1.9402823335987744,3.569565669982038,1.114320291767175,1.1736948478447176,3.309688260990688,0.0,0.0,4.4230272300504705,1.4009166425966224,1.110359505962748,3.5875651201638856,0.0,1.2309936445035352,3.5546305062430297,1.3403559623980885,1.6218394808610417,1.6151645296637998,2.727995411843436,5.36376136189444,1.298986699161408,1.1277295891737251,0.0,6.305196845546562,1.1542613585952006,2.1419859718880203,3.346674220466239,3.540970149841143,3.598775088266784,3.6822363444485204,4.242299808139148,1.6918890313348143,2.4472122471765276,2.5615545937743054,0.0,3.1579935627329703,0.0,1.2795659600189548,0.0,4.103386210939822,4.851089985138256,1.925876455015579,1.5072839331825088,1.278063902649124,4.307605585683732,1.3154844026317736,1.1812363402304271,3.1160991417307473,6.98981688853936,3.080927979762186
2026-01-02 10:00:00,1.878624278526471,3.946974895053954,5.247349818731795,1.343197801019916,1.1736948478447176,1.5099420743505063,2.040193625501134,4.908498890239497,4.84283558394548,2.2418547622339884,2.7931350692970556,1.5996778298709025,2.9371283899901655,1.2309936445035352,4.501946503826582,1.3403559623980885,3.4920656469901425,1.759171858057054,3.0062641406079695,2.6572725118793974,3.552285284156479,2.1449113549924577,1.6798651896007863,6.305196845546562,0.9176604572731948,1.8700595880270485,1.4146324312340965,5.867385388734874,1.3608733419887937,2.0346603157941523,1.5049947672987165,1.6918890313348143,2.9073971910731085,4.221017871105183,2.4524421046729135,1.2410201534970873,5.104327515607388,1.8775229736640795,3.594953434743473,1.243039851910237,4.330221994873621,1.5957988807580108,1.3922521831470638,1.278063902649124,4.989117589301691,3.5569049146606617,1.1812363402304271,4.682986656882348,3.6030107400659,1.6520095997129196
2026-01-02 11:00:00,2.3452579016102333,1.0529150445192654,3.706659945239156,1.114320291767175,1.5476594364484988,1.5099420743505063,1.7096903431608887,3.9516907457077526,3.8438383446598685,4.669980790011579,1.110359505962748,1.8334542911869403,4.680264009175834,5.075958149990167,3.9502023767305454,1.390689915489683,1.690344383922868,2.9543180118858263,6.339605017442593,1.5180876203950113,1.5481082925597784,2.9002680750377277,1.6798651896007863,3.732730129800413,0.9354487643643141,1.25341411996413,3.81290939582097,1.6038311081763748,1.3608733419887937,1.8812784535089513,2.639375614546397,1.6918890313348143,4.82354148666099,3.005033433458065,3.0493105146033312,1.2410201534970873,1.5878492052476352,2.1116269843363145,6.745810574860356,4.090804598201567,3.424712897058721,1.352391518240511,3.1357258713949925,1.278063902649124,1.2558374988602832,1.3154844026317736,1.1812363402304271,1.5435665888751495,7.168166775326947,2.1913264921441375
2026-01-02 12:00:00,1.1655331851243131,1.8675311846712068,1.1660777374959546,3.82188734328851,3.2229615956622686,1.5099420743505063,5.303102288600353,5.935252372716946,2.4965434756223206,1.4009166425966224,2.131666885923114,2.5873963117724914,1.277428259456687,2.0853439141108687,4.058714836199604,2.311314119529159,4.087442383724448,2.4231565700778073,4.376033981908661,3.7177235662070935,1.4448236469298514,5.074783151281763,1.6798651896007863,2.8532226392388282,0.9176604572731948,3.566166655332573,4.221740443879028,5.678509328491014,1.3608733419887937,3.0471067429294054,1.5049947672987165,7.2050789329659235,1.352167272601386,2.0659896508237092,1.6942938844475364,1.2410201534970873,6.454632517630219,2.2921189418097154,3.4769290639436226,3.4953326008326,1.205264375510188,2.692121673116093,4.383991843634612,2.485460027848196,1.2142056677077517,2.0218777578524616,1.1812363402304271,1.4169647842140543,6.730061161998704,6.607792617666886
2026-01-02 13:00:00,1.3717364968386856,3.5479394784509317,1.6396674016319157,1.7168212151173088,1.1736948478447176,2.909400582590603,2.004522970739596,6.400810226008434,2.5564228252502246,4.394557479332617,2.600041839068201,1.6812823975068598,1.277428259456687,1.2309936445035352,1.4700846020865976,2.6672327056623137,6.169493524074569,2.8289037031581583,4.906478526997963,1.5180876203950113,3.1179023624682527,1.1630686985670216,5.0021178942733755,4.049311300117863,1.0262181623424893,3.893081015440247,2.438841522229277,4.023999284478648,2.7980078698211894,2.7472704236223437,1.5049947672987165,7.613500641006664,4.82354148666099,3.7939953407163536,4.996326376611395,2.2585609712552697,3.4058530081812695,1.2795659600189548,3.3330426964275284,3.5746240338873725,1.315815901165359,4.932722048163638,4.183649120569307,1.278063902649124,1.2142056677077517,1.3154844026317736,2.3062598536399235,1.570839569377484,3.501835989829206,1.6520095997129196
