date,Distance_km_Vehicle_0,Distance_km_Vehicle_1,Distance_km_Vehicle_10,Distance_km_Vehicle_11,Distance_km_Vehicle_12,Distance_km_Vehicle_13,Distance_km_Vehicle_14,Distance_km_Vehicle_15,Distance_km_Vehicle_16,Distance_km_Vehicle_17,Distance_km_Vehicle_18,Distance_km_Vehicle_19,Distance_km_Vehicle_2,Distance_km_Vehicle_20,Distance_km_Vehicle_21,Distance_km_Vehicle_22,Distance_km_Vehicle_23,Distance_km_Vehicle_24,Distance_km_Vehicle_25,Distance_km_Vehicle_26,Distance_km_Vehicle_27,Distance_km_Vehicle_28,Distance_km_Vehicle_29,Distance_km_Vehicle_3,Distance_km_Vehicle_30,Distance_km_Vehicle_31,Distance_km_Vehicle_32,Distance_km_Vehicle_33,Distance_km_Vehicle_34,Distance_km_Vehicle_35,Distance_km_Vehicle_36,Distance_km_Vehicle_37,Distance_km_Vehicle_38,Distance_km_Vehicle_39,Distance_km_Vehicle_4,Distance_km_Vehicle_40,Distance_km_Vehicle_41,Distance_km_Vehicle_42,Distance_km_Vehicle_43,Distance_km_Vehicle_44,Distance_km_Vehicle_45,Distance_km_Vehicle_46,Distance_km_Vehicle_47,Distance_km_Vehicle_48,Distance_km_Vehicle_49,Distance_km_Vehicle_5,Distance_km_Vehicle_6,Distance_km_Vehicle_7,Distance_km_Vehicle_8,Distance_km_Vehicle_9
2026-01-01 11:00:00,13.287948636848407,11.40536094634649,9.374535691263848,11.00894907343594,9.737304049056034,10.347078551235208,9.62046960520718,12.57968016146655,8.633214156691931,11.728189447312495,10.152878905042408,9.66717225010379,10.21509460386173,11.214012421469302,13.621166429615956,11.643117482595644,10.783139787571185,8.181540000965686,13.682804895536314,11.476993714566532,7.811388155473171,13.468925289922334,9.111004526620109,9.708285499227339,10.029085264836,13.485217508618534,12.14228510614907,10.188936750151015,11.259436247673932,11.577707520211778,9.532647365424937,9.63906134198416,11.873646763813992,12.40050318537725,12.111091770055664,11.470232725585934,14.377446761455255,11.020769566080816,10.233802475407774,10.11474871443113,11.620413814706984,11.757287714544733,12.147687624873715,11.45611440434874,11.758799982174796,12.009419623419175,10.995206963991112,11.797003501484376,12.295505567438212,11.602423671706903
2026-01-01 12:00:00,13.287948636848407,11.40536094634649,9.374535691263848,11.00894907343594,9.737304049056034,10.347078551235208,9.62046960520718,12.57968016146655,8.633214156691931,11.728189447312495,10.152878905042408,9.66717225010379,10.21509460386173,11.214012421469302,13.621166429615956,11.643117482595644,10.783139787571185,8.181540000965686,13.682804895536314,11.476993714566532,7.811388155473171,13.468925289922334,9.111004526620109,9.708285499227339,10.029085264836,13.485217508618534,12.14228510614907,10.188936750151015,11.259436247673932,11.577707520211778,9.532647365424937,9.63906134198416,11.873646763813992,12.40050318537725,12.111091770055664,11.470232725585934,14.377446761455255,11.020769566080816,10.233802475407774,10.11474871443113,11.620413814706984,11.757287714544733,12.147687624873715,11.45611440434874,11.758799982174796,12.009419623419175,10.995206963991112,11.797003501484376,12.295505567438212,11.602423671706903
2026-01-01 13:00:00,13.287948636848407,11.40536094634649,9.374535691263848,11.00894907343594,9.737304049056034,10.347078551235208,9.62046960520718,12.57968016146655,8.633214156691931,11.728189447312495,10.152878905042408,9.66717225010379,10.21509460386173,11.214012421469302,13.621166429615956,11.643117482595644,10.783139787571185,8.181540000965686,13.682804895536314,11.476993714566532,7.811388155473171,13.468925289922334,9.111004526620109,9.708285499227339,10.029085264836,13.485217508618534,12.14228510614907,10.188936750151015,11.259436247673932,11.577707520211778,9.532647365424937,9.63906134198416,11.873646763813992,12.40050318537725,12.111091770055664,11.470232725585934,14.377446761455255,11.020769566080816,10.233802475407774,10.11474871443113,11.620413814706984,11.757287714544733,12.147687624873715,11.45611440434874,11.758799982174796,12.009419623419175,10.995206963991112,11.797003501484376,12.295505567438212,11.602423671706903
2026-01-01 14:00:00,13.287948636848407,11.40536094634649,9.374535691263848,11.00894907343594,9.737304049056034,10.347078551235208,9.62046960520718,12.57968016146655,8.633214156691931,11.728189447312495,10.152878905042408,9.66717225010379,10.21509460386173,11.214012421469302,13.621166429615956,11.643117482595644,10.783139787571185,8.181540000965686,13.682804895536314,11.476993714566532,7.811388155473171,13.468925289922334,9.111004526620109,9.708285499227339,10.029085264836,13.485217508618534,12.14228510614907,10.188936750151015,11.259436247673932,11.577707520211778,9.532647365424937,9.63906134198416,11.873646763813992,12.40050318537725,12.111091770055664,11.470232725585934,14.377446761455255,11.020769566080816,10.233802475407774,10.11474871443113,11.620413814706984,11.757287714544733,12.147687624873715,11.45611440434874,11.758799982174796,12.009419623419175,10.995206963991112,11.797003501484376,12.295505567438212,11.602423671706903
2026-01-01 15:00:00,13.287948636848407,11.40536094634649,9.374535691263848,11.00894907343594,9.737304049056034,10.347078551235208,9.62046960520718,12.57968016146655,8.633214156691931,11.728189447312495,10.152878905042408,9.66717225010379,10.21509460386173,11.214012421469302,13.621166429615956,11.643117482595644,10.783139787571185,8.181540000965686,13.682804895536314,11.476993714566532,7.811388155473171,13.468925289922334,9.111004526620109,9.708285499227339,10.029085264836,13.485217508618534,12.14228510614907,10.188936750151015,11.259436247673932,11.577707520211778,9.532647365424937,9.63906134198416,11.873646763813992,12.40050318537725,12.111091770055664,11.470232725585934,14.377446761455255,11.020769566080816,10.233802475407774,10.11474871443113,11.620413814706984,11.757287714544733,12.147687624873715,11.45611440434874,11.758799982174796,12.009419623419175,10.995206963991112,11.797003501484376,12.295505567438212,11.602423671706903
2026-01-01 16:00:00,13.287948636848407,11.40536094634649,9.374535691263848,11.00894907343594,9.737304049056034,10.347078551235208,9.62046960520718,12.57968016146655,8.633214156691931,11.728189447312495,10.152878905042408,9.66717225010379,10.21509460386173,11.214012421469302,13.621166429615956,11.643117482595644,10.783139787571185,8.181540000965686,13.682804895536314,11.476993714566532,7.811388155473171,13.468925289922334,9.111004526620109,9.708285499227339,10.029085264836,13.485217508618534,12.14228510614907,10.188936750151015,11.259436247673932,11.577707520211778,9.532647365424937,9.63906134198416,11.873646763813992,12.40050318537725,12.111091770055664,11.470232725585934,14.377446761455255,11.020769566080816,10.233802475407774,10.11474871443113,11.620413814706984,11.757287714544733,12.147687624873715,11.45611440434874,11.758799982174796,12.009419623419175,10.995206963991112,11.797003501484376,12.295505567438212,11.602423671706903
2026-01-01 17:00:00,13.287948636848407,11.40536094634649,9.374535691263848,11.00894907343594,9.737304049056034,10.347078551235208,9.62046960520718,12.57968016146655,8.633214156691931,11.728189447312495,10.152878905042408,9.66717225010379,10.21509460386173,11.214012421469302,13.621166429615956,11.643117482595644,10.783139787571185,8.181540000965686,13.682804895536314,11.476993714566532,7.811388155473171,13.468925289922334,9.111004526620109,9.708285499227339,10.029085264836,13.485217508618534,12.14228510614907,10.188936750151015,11.259436247673932,11.577707520211778,9.532647365424937,9.63906134198416,11.873646763813992,12.40050318537725,12.111091770055664,11.470232725585934,14.377446761455255,11.020769566080816,10.233802475407774,10.11474871443113,11.620413814706984,11.757287714544733,12.147687624873715,11.45611440434874,11.758799982174796,12.009419623419175,10.995206963991112,11.797003501484376,12.295505567438212,11.602423671706903
2026-01-01 18:00:00,13.287948636848407,11.40536094634649,9.374535691263848,11.00894907343594,9.737304049056034,10.347078551235208,9.62046960520718,12.57968016146655,8.633214156691931,0.0,10.152878905042408,9.66717225010379,10.21509460386173,11.214012421469302,13.621166429615956,11.643117482595644,10.783139787571185,8.181540000965686,13.682804895536314,11.476993714566532,7.811388155473171,13.468925289922334,9.111004526620109,0.0,10.029085264836,0.0,12.14228510614907,10.188936750151015,11.259436247673932,11.577707520211778,9.532647365424937,9.63906134198416,11.873646763813992,0.0,12.111091770055664,11.470232725585934,14.377446761455255,0.0,10.233802475407774,10.11474871443113,11.620413814706984,11.757287714544733,12.147687624873715,11.45611440434874,11.758799982174796,12.009419623419175,10.995206963991112,11.797003501484376,12.295505567438212,11.602423671706903
2026-01-01 19:00:00,13.287948636848407,0.0,9.374535691263848,0.0,0.0,0.0,0.0,0.0,8.633214156691931,0.0,10.152878905042408,9.66717225010379,10.21509460386173,0.0,13.621166429615956,11.643117482595644,0.0,0.0,0.0,0.0,7.811388155473171,0.0,9.111004526620109,0.0,10.029085264836,0.0,0.0,0.0,11.259436247673932,0.0,9.532647365424937,0.0,11.873646763813992,0.0,12.111091770055664,11.470232725585934,14.377446761455255,0.0,0.0,0.0,0.0,11.757287714544733,12.147687624873715,11.45611440434874,11.758799982174796,12.009419623419175,0.0,0.0,12.295505567438212,0.0
2026-01-01 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.152878905042408,0.0,10.21509460386173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.111004526620109,0.0,10.029085264836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.009419623419175,0.0,0.0,0.0,0.0
2026-01-01 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.152878905042408,0.0,10.21509460386173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-01 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-01 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-02 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-02 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-02 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-02 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-02 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-02 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.925802963464642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.538675934468918,9.149267417200004,0.0,0.0,7.444977060444157,0.0,11.476909477818728,0.0,11.040762117376785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.368929337195715,9.850847632256963,0.0,9.583367558530872,0.0,0.0,0.0
2026-01-02 08:00:00,9.455967899305053,8.54229719817682,9.460385851373214,0.0,9.522183449127315,0.0,0.0,0.0,13.925802963464642,11.365633317924768,9.008343974309154,9.125474376884718,0.0,9.98704844721555,0.0,0.0,0.0,0.0,11.429600023274915,12.316241176141672,10.538675934468918,9.149267417200004,0.0,0.0,7.444977060444157,0.0,11.476909477818728,13.011877884202072,11.040762117376785,9.904341789706104,0.0,0.0,8.696306747269244,0.0,0.0,10.0683934903213,0.0,10.381115524987974,0.0,10.084779298640422,9.778306950380582,0.0,0.0,10.368929337195715,9.850847632256963,10.672521762643592,9.583367558530872,0.0,0.0,13.40274986899066
2026-01-02 09:00:00,9.455967899305053,8.54229719817682,9.460385851373214,9.040477819917927,9.522183449127315,12.250156380871827,0.0,0.0,13.925802963464642,11.365633317924768,9.008343974309154,9.125474376884718,0.0,9.98704844721555,11.885228543026566,10.874304666603411,13.157979768042273,13.103825905195531,11.429600023274915,12.316241176141672,10.538675934468918,9.149267417200004,0.0,11.367565931052814,7.444977060444157,10.168945710157855,11.476909477818728,13.011877884202072,11.040762117376785,9.904341789706104,12.21001889077991,13.726291600853873,8.696306747269244,7.610023940780078,0.0,10.0683934903213,0.0,10.381115524987974,0.0,10.084779298640422,9.778306950380582,10.971949101913163,11.295338579460399,10.368929337195715,9.850847632256963,10.672521762643592,9.583367558530872,11.495831851878782,13.920297173220762,13.40274986899066
2026-01-02 10:00:00,9.455967899305053,8.54229719817682,9.460385851373214,9.040477819917927,9.522183449127315,12.250156380871827,13.87071360045136,13.66321344520938,13.925802963464642,11.365633317924768,9.008343974309154,9.125474376884718,10.363772365519738,9.98704844721555,11.885228543026566,10.874304666603411,13.157979768042273,13.103825905195531,11.429600023274915,12.316241176141672,10.538675934468918,9.149267417200004,13.628742202077069,11.367565931052814,7.444977060444157,10.168945710157855,11.476909477818728,13.011877884202072,11.040762117376785,9.904341789706104,12.21001889077991,13.726291600853873,8.696306747269244,7.610023940780078,12.359326127689108,10.0683934903213,12.882216744568495,10.381115524987974,13.724467149104376,10.084779298640422,9.778306950380582,10.971949101913163,11.295338579460399,10.368929337195715,9.850847632256963,10.672521762643592,9.583367558530872,11.495831851878782,13.920297173220762,13.40274986899066
2026-01-02 11:00:00,9.455967899305053,8.54229719817682,9.460385851373214,9.040477819917927,9.522183449127315,12.250156380871827,13.87071360045136,13.66321344520938,13.925802963464642,11.365633317924768,9.008343974309154,9.125474376884718,10.363772365519738,9.98704844721555,11.885228543026566,10.874304666603411,13.157979768042273,13.103825905195531,11.429600023274915,12.316241176141672,10.538675934468918,9.149267417200004,13.628742202077069,11.367565931052814,7.444977060444157,10.168945710157855,11.476909477818728,13.011877884202072,11.040762117376785,9.904341789706104,12.21001889077991,13.726291600853873,8.696306747269244,7.610023940780078,12.359326127689108,10.0683934903213,12.882216744568495,10.381115524987974,13.724467149104376,10.084779298640422,9.778306950380582,10.971949101913163,11.295338579460399,10.368929337195715,9.850847632256963,10.672521762643592,9.583367558530872,11.495831851878782,13.920297173220762,13.40274986899066
2026-01-02 12:00:00,9.455967899305053,8.54229719817682,9.460385851373214,9.040477819917927,9.522183449127315,12.250156380871827,13.87071360045136,13.66321344520938,13.925802963464642,11.365633317924768,9.008343974309154,9.125474376884718,10.363772365519738,9.98704844721555,11.885228543026566,10.874304666603411,13.157979768042273,13.103825905195531,11.429600023274915,12.316241176141672,10.538675934468918,9.149267417200004,13.628742202077069,11.367565931052814,7.444977060444157,10.168945710157855,11.476909477818728,13.011877884202072,11.040762117376785,9.904341789706104,12.21001889077991,13.726291600853873,8.696306747269244,7.610023940780078,12.359326127689108,10.0683934903213,12.882216744568495,10.381115524987974,13.724467149104376,10.084779298640422,9.778306950380582,10.971949101913163,11.295338579460399,10.368929337195715,9.850847632256963,10.672521762643592,9.583367558530872,11.495831851878782,13.920297173220762,13.40274986899066
2026-01-02 13:00:00,9.455967899305053,8.54229719817682,9.460385851373214,9.040477819917927,9.522183449127315,12.250156380871827,13.87071360045136,13.66321344520938,13.925802963464642,11.365633317924768,9.008343974309154,9.125474376884718,10.363772365519738,9.98704844721555,11.885228543026566,10.874304666603411,13.157979768042273,13.103825905195531,11.429600023274915,12.316241176141672,10.538675934468918,9.149267417200004,13.628742202077069,11.367565931052814,7.444977060444157,10.168945710157855,11.476909477818728,13.011877884202072,11.040762117376785,9.904341789706104,12.21001889077991,13.726291600853873,8.696306747269244,7.610023940780078,12.359326127689108,10.0683934903213,12.882216744568495,10.381115524987974,13.724467149104376,10.084779298640422,9.778306950380582,10.971949101913163,11.295338579460399,10.368929337195715,9.850847632256963,10.672521762643592,9.583367558530872,11.495831851878782,13.920297173220762,13.40274986899066
2026-01-02 14:00:00,9.455967899305053,8.54229719817682,9.460385851373214,9.040477819917927,9.522183449127315,12.250156380871827,13.87071360045136,13.66321344520938,13.925802963464642,11.365633317924768,9.008343974309154,9.125474376884718,10.363772365519738,9.98704844721555,11.885228543026566,10.874304666603411,13.157979768042273,13.103825905195531,11.429600023274915,12.316241176141672,10.538675934468918,9.149267417200004,13.628742202077069,11.367565931052814,7.444977060444157,10.168945710157855,11.476909477818728,13.011877884202072,11.040762117376785,9.904341789706104,12.21001889077991,13.726291600853873,8.696306747269244,7.610023940780078,12.359326127689108,10.0683934903213,12.882216744568495,10.381115524987974,13.724467149104376,10.084779298640422,9.778306950380582,10.971949101913163,11.295338579460399,10.368929337195715,9.850847632256963,10.672521762643592,9.583367558530872,11.495831851878782,13.920297173220762,13.40274986899066
2026-01-02 15:00:00,9.455967899305053,8.54229719817682,9.460385851373214,9.040477819917927,9.522183449127315,12.250156380871827,13.87071360045136,13.66321344520938,13.925802963464642,11.365633317924768,9.008343974309154,9.125474376884718,10.363772365519738,9.98704844721555,11.885228543026566,10.874304666603411,13.157979768042273,13.103825905195531,11.429600023274915,12.316241176141672,10.538675934468918,9.149267417200004,13.628742202077069,11.367565931052814,7.444977060444157,10.168945710157855,11.476909477818728,13.011877884202072,11.040762117376785,9.904341789706104,12.21001889077991,13.726291600853873,8.696306747269244,7.610023940780078,12.359326127689108,10.0683934903213,12.882216744568495,10.381115524987974,13.724467149104376,10.084779298640422,9.778306950380582,10.971949101913163,11.295338579460399,10.368929337195715,9.850847632256963,10.672521762643592,9.583367558530872,11.495831851878782,13.920297173220762,13.40274986899066
