date,Distance_km,Consumption_kWh,Consumption_km,Location,ChargingStation,ID,PowerRating_kW,consumption_factor,VehicleID,ScheduleType,VehicleType,CompanyType
2026-01-02 22:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-02 23:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-03 00:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-03 01:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-03 02:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-03 03:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-03 04:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-03 05:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-03 06:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-03 07:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-03 08:00:00,4.607177537503106,1.694917339516892,0.36788626566265664,0,0,0,0,1.209049010004,0,Typea,Renault,Costum
2026-01-03 09:00:00,4.607177537503106,0.5570303440630797,0.1209049010004,0,0,0,0,1.209049010004,0,Typea,Renault,Costum
2026-01-03 10:00:00,4.607177537503106,1.2283069472573924,0.2666072529783783,0,0,0,0,1.209049010004,0,Typea,Renault,Costum
2026-01-03 11:00:00,4.607177537503106,0.5570303440630797,0.1209049010004,0,0,0,0,1.209049010004,0,Typea,Renault,Costum
2026-01-03 12:00:00,4.607177537503106,0.5570303440630797,0.1209049010004,0,0,0,0,1.209049010004,0,Typea,Renault,Costum
2026-01-03 13:00:00,4.607177537503106,1.2191809964613083,0.26462644135959484,0,0,0,0,1.209049010004,0,Typea,Renault,Costum
2026-01-03 14:00:00,4.607177537503106,1.6309886807289264,0.35401038215967096,0,0,0,0,1.209049010004,0,Typea,Renault,Costum
2026-01-03 15:00:00,4.607177537503106,1.1997975196448138,0.260419206743887,0,0,0,0,1.209049010004,0,Typea,Renault,Costum
2026-01-03 16:00:00,4.607177537503106,0.9815655031489926,0.21305137367920043,0,0,0,0,1.209049010004,0,Typea,Renault,Costum
2026-01-03 17:00:00,4.607177537503106,0.8405551437175869,0.18244470434997215,0,0,0,0,1.209049010004,0,Typea,Renault,Costum
2026-01-03 18:00:00,4.607177537503106,0.5570303440630797,0.1209049010004,0,0,0,0,1.209049010004,0,Typea,Renault,Costum
2026-01-03 19:00:00,4.607177537503106,0.5570303440630797,0.1209049010004,0,0,0,0,1.209049010004,0,Typea,Renault,Costum
2026-01-03 20:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-03 21:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-03 22:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-03 23:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-04 00:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-04 01:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-04 02:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-04 03:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-04 04:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-04 05:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-04 06:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-04 07:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-04 08:00:00,3.7067572484731057,1.1427821795703406,0.308297010828286,0,0,0,0,1.3050301525,0,Typea,Renault,Costum
2026-01-04 09:00:00,3.7067572484731057,0.674513186238107,0.18196853503583318,0,0,0,0,1.3050301525,0,Typea,Renault,Costum
2026-01-04 10:00:00,3.7067572484731057,0.4837429977255338,0.13050301525000002,0,0,0,0,1.3050301525,0,Typea,Renault,Costum
2026-01-04 11:00:00,3.7067572484731057,1.3326820316190875,0.3595277333491553,0,0,0,0,1.3050301525,0,Typea,Renault,Costum
2026-01-04 12:00:00,3.7067572484731057,1.609565017176822,0.4342245551255985,0,0,0,0,1.3050301525,0,Typea,Renault,Costum
2026-01-04 13:00:00,3.7067572484731057,1.5437193785148509,0.4164608780763139,0,0,0,0,1.3050301525,0,Typea,Renault,Costum
2026-01-04 14:00:00,3.7067572484731057,0.4837429977255338,0.13050301525000002,0,0,0,0,1.3050301525,0,Typea,Renault,Costum
2026-01-04 15:00:00,3.7067572484731057,0.724610781610667,0.19548374307736233,0,0,0,0,1.3050301525,0,Typea,Renault,Costum
2026-01-04 16:00:00,3.7067572484731057,1.147522844327594,0.30957593589390936,0,0,0,0,1.3050301525,0,Typea,Renault,Costum
2026-01-04 17:00:00,3.7067572484731057,1.5729479701806401,0.42434609680161056,0,0,0,0,1.3050301525,0,Typea,Renault,Costum
2026-01-04 18:00:00,3.7067572484731057,0.6123834018643295,0.1652073121639092,0,0,0,0,1.3050301525,0,Typea,Renault,Costum
2026-01-04 19:00:00,3.7067572484731057,0.8061942267840214,0.2174931274811995,0,0,0,0,1.3050301525,0,Typea,Renault,Costum
2026-01-04 20:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-04 21:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-04 22:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-04 23:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-05 00:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-05 01:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-05 02:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-05 03:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-05 04:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-05 05:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-05 06:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-05 07:00:00,11.227488034284988,2.5079645186026225,0.2233771713622975,0,0,0,0,1.226197579604,0,Typea,Renault,Costum
2026-01-05 08:00:00,11.227488034284988,4.529137540442906,0.40339722711014575,0,0,0,0,1.226197579604,0,Typea,Renault,Costum
2026-01-05 09:00:00,11.227488034284988,3.322877429310208,0.2959591156243723,0,0,0,0,1.226197579604,0,Typea,Renault,Costum
2026-01-05 10:00:00,11.227488034284988,1.4309701930806564,0.12745239083853419,0,0,0,0,1.226197579604,0,Typea,Renault,Costum
2026-01-05 11:00:00,11.227488034284988,3.3224256301001365,0.2959188751708807,0,0,0,0,1.226197579604,0,Typea,Renault,Costum
2026-01-05 12:00:00,11.227488034284988,5.533583086030012,0.49286029690099,0,0,0,0,1.226197579604,0,Typea,Renault,Costum
2026-01-05 13:00:00,11.227488034284988,2.5759620695932455,0.22943351725044106,0,0,0,0,1.226197579604,0,Typea,Renault,Costum
2026-01-05 14:00:00,11.227488034284988,5.583583439531751,0.49731368427927586,0,0,0,0,1.226197579604,0,Typea,Renault,Costum
2026-01-05 15:00:00,11.227488034284988,1.3767118652673127,0.12261975796040002,0,0,0,0,1.226197579604,0,Typea,Renault,Costum
2026-01-05 16:00:00,11.227488034284988,4.187815580580726,0.3729966638835454,0,0,0,0,1.226197579604,0,Typea,Renault,Costum
2026-01-05 17:00:00,11.227488034284988,2.8068666500567456,0.24999952273255735,0,0,0,0,1.226197579604,0,Typea,Renault,Costum
2026-01-05 18:00:00,11.227488034284988,2.0813886711009357,0.18538329007744847,0,0,0,0,1.226197579604,0,Typea,Renault,Costum
2026-01-05 19:00:00,11.227488034284988,2.815724705821046,0.2507884842293099,0,0,0,0,1.226197579604,0,Typea,Renault,Costum
2026-01-05 20:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-05 21:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-05 22:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-05 23:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-06 00:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-06 01:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-06 02:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-06 03:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-06 04:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-06 05:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-06 06:00:00,10.936031590086364,1.7644963513142105,0.16134704227754298,0,0,0,0,1.3306301459840002,0,Typea,Renault,Costum
2026-01-06 07:00:00,10.936031590086364,1.4551813311202255,0.13306301459840003,0,0,0,0,1.3306301459840002,0,Typea,Renault,Costum
2026-01-06 08:00:00,10.936031590086364,1.7972968420260007,0.16434634695599,0,0,0,0,1.3306301459840002,0,Typea,Renault,Costum
2026-01-06 09:00:00,10.936031590086364,4.612231994232823,0.4217464037333125,0,0,0,0,1.3306301459840002,0,Typea,Renault,Costum
2026-01-06 10:00:00,10.936031590086364,3.4469538873497325,0.31519238573473357,0,0,0,0,1.3306301459840002,0,Typea,Renault,Costum
2026-01-06 11:00:00,10.936031590086364,1.7416735344089236,0.1592601045508839,0,0,0,0,1.3306301459840002,0,Typea,Renault,Costum
2026-01-06 12:00:00,10.936031590086364,3.8134628153759604,0.3487062728341886,0,0,0,0,1.3306301459840002,0,Typea,Renault,Costum
2026-01-06 13:00:00,10.936031590086364,2.986775477913996,0.27311328184362066,0,0,0,0,1.3306301459840002,0,Typea,Renault,Costum
2026-01-06 14:00:00,10.936031590086364,4.717989511405326,0.43141696076319286,0,0,0,0,1.3306301459840002,0,Typea,Renault,Costum
2026-01-06 15:00:00,10.936031590086364,1.4551813311202255,0.13306301459840003,0,0,0,0,1.3306301459840002,0,Typea,Renault,Costum
2026-01-06 16:00:00,10.936031590086364,2.1431054560019764,0.1959673797892762,0,0,0,0,1.3306301459840002,0,Typea,Renault,Costum
2026-01-06 17:00:00,10.936031590086364,2.0150949020933364,0.18426198621445486,0,0,0,0,1.3306301459840002,0,Typea,Renault,Costum
2026-01-06 18:00:00,10.936031590086364,1.4551813311202255,0.13306301459840003,0,0,0,0,1.3306301459840002,0,Typea,Renault,Costum
2026-01-06 19:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-06 20:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-06 21:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-06 22:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-06 23:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-07 00:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-07 01:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-07 02:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-07 03:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-07 04:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-07 05:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-07 06:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-07 07:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-07 08:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-07 09:00:00,11.09344695232122,1.4230189026089226,0.12827563053440003,0,0,0,0,1.282756305344,0,Typea,Renault,Costum
2026-01-07 10:00:00,11.09344695232122,1.9151260677799586,0.17263579805366386,0,0,0,0,1.282756305344,0,Typea,Renault,Costum
2026-01-07 11:00:00,11.09344695232122,2.0665004869391943,0.18628118886950595,0,0,0,0,1.282756305344,0,Typea,Renault,Costum
2026-01-07 12:00:00,11.09344695232122,1.4230189026089226,0.12827563053440003,0,0,0,0,1.282756305344,0,Typea,Renault,Costum
2026-01-07 13:00:00,11.09344695232122,2.4189115715938336,0.21804868964444768,0,0,0,0,1.282756305344,0,Typea,Renault,Costum
2026-01-07 14:00:00,11.09344695232122,3.517033082376334,0.3170369946773326,0,0,0,0,1.282756305344,0,Typea,Renault,Costum
2026-01-07 15:00:00,11.09344695232122,6.395963024074978,0.5765532617196741,0,0,0,0,1.282756305344,0,Typea,Renault,Costum
2026-01-07 16:00:00,11.09344695232122,3.0712998682320385,0.27685712848605565,0,0,0,0,1.282756305344,0,Typea,Renault,Costum
2026-01-07 17:00:00,11.09344695232122,3.2324675295280136,0.29138531453937716,0,0,0,0,1.282756305344,0,Typea,Renault,Costum
2026-01-07 18:00:00,11.09344695232122,2.587590997596434,0.2332540110136823,0,0,0,0,1.282756305344,0,Typea,Renault,Costum
2026-01-07 19:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-07 20:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-07 21:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-07 22:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-07 23:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-08 00:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-08 01:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-08 02:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-08 03:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-08 04:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-08 05:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-08 06:00:00,12.309696602923866,2.40051940994201,0.19501044480428756,0,0,0,0,1.176585222144,0,Typea,Renault,Costum
2026-01-08 07:00:00,12.309696602923866,3.3769687594511684,0.27433403668527884,0,0,0,0,1.176585222144,0,Typea,Renault,Costum
2026-01-08 08:00:00,12.309696602923866,2.712189515030414,0.22032951765734013,0,0,0,0,1.176585222144,0,Typea,Renault,Costum
2026-01-08 09:00:00,12.309696602923866,1.448340711207642,0.11765852221440001,0,0,0,0,1.176585222144,0,Typea,Renault,Costum
2026-01-08 10:00:00,12.309696602923866,5.040157808382713,0.4094461440410763,0,0,0,0,1.176585222144,0,Typea,Renault,Costum
2026-01-08 11:00:00,12.309696602923866,4.267374545380614,0.34666772732375906,0,0,0,0,1.176585222144,0,Typea,Renault,Costum
2026-01-08 12:00:00,12.309696602923866,4.344672515347392,0.352947164783527,0,0,0,0,1.176585222144,0,Typea,Renault,Costum
2026-01-08 13:00:00,12.309696602923866,1.448340711207642,0.11765852221440001,0,0,0,0,1.176585222144,0,Typea,Renault,Costum
2026-01-08 14:00:00,12.309696602923866,5.554117575640315,0.45119857578951783,0,0,0,0,1.176585222144,0,Typea,Renault,Costum
2026-01-08 15:00:00,12.309696602923866,1.448340711207642,0.11765852221440001,0,0,0,0,1.176585222144,0,Typea,Renault,Costum
2026-01-08 16:00:00,12.309696602923866,3.941021878653962,0.3201558905779911,0,0,0,0,1.176585222144,0,Typea,Renault,Costum
2026-01-08 17:00:00,12.309696602923866,6.517533200434389,0.5294633499648,0,0,0,0,1.176585222144,0,Typea,Renault,Costum
2026-01-08 18:00:00,12.309696602923866,1.448340711207642,0.11765852221440001,0,0,0,0,1.176585222144,0,Typea,Renault,Costum
2026-01-08 19:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-08 20:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-08 21:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-08 22:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-08 23:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-09 00:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-09 01:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-09 02:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-09 03:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-09 04:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-09 05:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-09 06:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-09 07:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-09 08:00:00,8.999074282233304,2.0609135503198255,0.22901395028915886,0,0,0,0,1.137342385344,0,Typea,Renault,Costum
2026-01-09 09:00:00,8.999074282233304,1.0235028610043069,0.1137342385344,0,0,0,0,1.137342385344,0,Typea,Renault,Costum
2026-01-09 10:00:00,8.999074282233304,2.6267726716457203,0.291893653642987,0,0,0,0,1.137342385344,0,Typea,Renault,Costum
2026-01-09 11:00:00,8.999074282233304,1.0235028610043069,0.1137342385344,0,0,0,0,1.137342385344,0,Typea,Renault,Costum
2026-01-09 12:00:00,8.999074282233304,4.130510029767857,0.45899276972550856,0,0,0,0,1.137342385344,0,Typea,Renault,Costum
2026-01-09 13:00:00,8.999074282233304,1.0235028610043069,0.1137342385344,0,0,0,0,1.137342385344,0,Typea,Renault,Costum
2026-01-09 14:00:00,8.999074282233304,1.5151793374839742,0.16837057790214746,0,0,0,0,1.137342385344,0,Typea,Renault,Costum
2026-01-09 15:00:00,8.999074282233304,3.1016752703831427,0.34466603709525095,0,0,0,0,1.137342385344,0,Typea,Renault,Costum
2026-01-09 16:00:00,8.999074282233304,1.0235028610043069,0.1137342385344,0,0,0,0,1.137342385344,0,Typea,Renault,Costum
2026-01-09 17:00:00,8.999074282233304,2.2829055382078285,0.2536822640429721,0,0,0,0,1.137342385344,0,Typea,Renault,Costum
2026-01-09 18:00:00,8.999074282233304,3.791310329170811,0.4213000371222539,0,0,0,0,1.137342385344,0,Typea,Renault,Costum
2026-01-09 19:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-09 20:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-09 21:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-09 22:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-09 23:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-10 00:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-10 01:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-10 02:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-10 03:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-10 04:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-10 05:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-10 06:00:00,0.0,0.0,0.0,1,1,0,80,1.0,0,Typea,Renault,Costum
2026-01-10 07:00:00,6.538187446132772,0.7777893429321506,0.11896100400000001,0,0,0,0,1.18961004,0,Typea,Renault,Costum
2026-01-10 08:00:00,6.538187446132772,0.7777893429321506,0.11896100400000001,0,0,0,0,1.18961004,0,Typea,Renault,Costum
2026-01-10 09:00:00,6.538187446132772,2.047491740189977,0.31315892318153615,0,0,0,0,1.18961004,0,Typea,Renault,Costum
2026-01-10 10:00:00,6.538187446132772,1.8086589548417482,0.2766300247190893,0,0,0,0,1.18961004,0,Typea,Renault,Costum
2026-01-10 11:00:00,6.538187446132772,1.7592994022695478,0.26908060020673524,0,0,0,0,1.18961004,0,Typea,Renault,Costum
2026-01-10 12:00:00,6.538187446132772,1.8611735233614073,0.2846620013108159,0,0,0,0,1.18961004,0,Typea,Renault,Costum
2026-01-10 13:00:00,6.538187446132772,0.7777893429321506,0.11896100400000001,0,0,0,0,1.18961004,0,Typea,Renault,Costum
2026-01-10 14:00:00,6.538187446132772,1.739935213373722,0.26611889422088447,0,0,0,0,1.18961004,0,Typea,Renault,Costum
2026-01-10 15:00:00,6.538187446132772,1.8045054408182566,0.275994754767331,0,0,0,0,1.18961004,0,Typea,Renault,Costum
2026-01-10 16:00:00,6.538187446132772,0.7777893429321506,0.11896100400000001,0,0,0,0,1.18961004,0,Typea,Renault,Costum
